ProductID,TagID
YWKZJZHV,11827
YWKZJZHV,1576
JTA7Z5Y1,8221
JTA7Z5Y1,10992
F0W5ISLE,6537
F0W5ISLE,15332
3H72CEHO,7357
3H72CEHO,13398
OT72IR39,2566
OT72IR39,15501
2S1WMR0I,8454
2S1WMR0I,9215
MRAGB4ES,11014
MRAGB4ES,5866
BWDVH92C,6017
BWDVH92C,9299
ZLN1KQNM,15560
ZLN1KQNM,7854
U3FRQQPS,3457
U3FRQQPS,13259
Z3073LZJ,15534
Z3073LZJ,8289
M1ECCYGK,9493
M1ECCYGK,5973
ZA7FXL7R,14778
ZA7FXL7R,15019
2M7PVGRE,409
2M7PVGRE,623
WO1T4SPX,7229
WO1T4SPX,15267
XG3OCQNH,14803
XG3OCQNH,15892
RJYJA60O,8858
RJYJA60O,2611
AZNTE5L2,12447
AZNTE5L2,8450
1A7SNAJ6,848
1A7SNAJ6,3137
HMTSM3K0,5617
HMTSM3K0,14753
NOCUW89T,4629
NOCUW89T,13446
IM43JCQ8,13812
IM43JCQ8,15714
63UIKWBQ,14459
63UIKWBQ,5217
SS4L628O,12219
SS4L628O,10997
F710GO2C,5553
F710GO2C,4642
BXML3C2P,10554
BXML3C2P,6104
QGP4PJ9T,5298
QGP4PJ9T,4741
VQQ9XYXZ,10778
VQQ9XYXZ,6827
DPHI3RQS,13432
DPHI3RQS,2825
YSXX5XTO,10424
YSXX5XTO,8756
AC3VY8G6,1592
AC3VY8G6,10834
VTNANCOU,1456
VTNANCOU,10975
JIF7OH67,7573
JIF7OH67,2113
R8JAO13Y,11001
R8JAO13Y,10524
9IURWFBC,11028
9IURWFBC,5506
N0Y14NY5,2891
N0Y14NY5,10619
26134D11,920
26134D11,9552
SVZXPRI0,1264
SVZXPRI0,7535
VEVRO1U1,14290
VEVRO1U1,4461
LKJY7IIH,13868
LKJY7IIH,14759
96AXN6IX,1214
96AXN6IX,10512
TO7H0EHM,4896
TO7H0EHM,6
CEZ888JE,9169
CEZ888JE,8256
XRGC3GAW,9752
XRGC3GAW,13270
0UQRX97X,2174
0UQRX97X,9340
33D9YL4C,12676
33D9YL4C,5278
JDM6FMUG,2822
JDM6FMUG,6438
ARP2RXS3,10094
ARP2RXS3,14864
7OFGRQWA,7446
7OFGRQWA,2147
2H8CP17A,5105
2H8CP17A,8422
P7BH9IIA,14385
P7BH9IIA,15043
39GDXP3K,12076
39GDXP3K,11410
ZPXXHDNG,4822
ZPXXHDNG,4327
KQ3BKT8G,10945
KQ3BKT8G,4115
OO7XX43P,15462
OO7XX43P,8850
C7ZAGFV5,15281
C7ZAGFV5,6251
0YMBYEAC,13506
0YMBYEAC,7754
0CMAGCKL,8173
0CMAGCKL,10119
TO15AG1D,5936
TO15AG1D,8293
9Y4RXE74,15738
9Y4RXE74,3101
1MFP4KEX,5540
1MFP4KEX,10825
9D6R7QSC,1191
9D6R7QSC,3225
LC1ZN98Q,965
LC1ZN98Q,11745
7WIIW7L3,8665
7WIIW7L3,1610
QLCGN7V8,10349
QLCGN7V8,3957
T0C4GTA2,8913
T0C4GTA2,7707
1NM9L4CY,1391
1NM9L4CY,11037
LP0L8LH6,12187
LP0L8LH6,10005
7CKXIAUF,2288
7CKXIAUF,14147
OH62GID4,10849
OH62GID4,4396
N2O25YEV,4514
N2O25YEV,5692
DJUE6KN6,7192
DJUE6KN6,13715
42PU53CB,9843
42PU53CB,2242
68U9PF67,1682
68U9PF67,6413
NDCOOGWP,14370
NDCOOGWP,1734
R6RPWXKY,5642
R6RPWXKY,2273
YGN6XS87,9747
YGN6XS87,2600
LTAQSUVS,9912
LTAQSUVS,51
22F23G9Y,1813
22F23G9Y,4696
Y7U32L3H,5389
Y7U32L3H,6248
EA5WG6HO,1652
EA5WG6HO,7277
22WF76HN,10248
22WF76HN,10396
U06FYE4O,5153
U06FYE4O,3152
AD5EF233,13528
AD5EF233,3419
MOQHZTEQ,6781
MOQHZTEQ,3151
MP7Z7CPA,7144
MP7Z7CPA,9285
51XVHU00,4231
51XVHU00,6377
DIOE72UM,15245
DIOE72UM,15998
NT5NGV6P,8369
NT5NGV6P,13834
VAUC4MND,7529
VAUC4MND,13883
NNOEWM4I,3054
NNOEWM4I,1843
RAUD2D03,12381
RAUD2D03,4598
R0XSXL2H,9133
R0XSXL2H,11945
FVB7WBDV,6860
FVB7WBDV,9068
5PAWGQCM,3727
5PAWGQCM,13760
ZVUWJW93,7024
ZVUWJW93,14847
U5KC2O6V,12454
U5KC2O6V,14450
HXIFBP32,6037
HXIFBP32,10020
TKADFK56,4983
TKADFK56,10836
CVEI3WJC,10431
CVEI3WJC,3517
UM60F7MD,2493
UM60F7MD,5945
BKMUUKWF,14309
BKMUUKWF,10452
W3V2YFHH,4027
W3V2YFHH,53
O93VTRIV,10712
O93VTRIV,10528
AJU6W4X0,2144
AJU6W4X0,13902
02RFMO9U,11844
02RFMO9U,5719
JFF11SUE,794
JFF11SUE,10970
1MSD3G0V,4747
1MSD3G0V,13076
BJFMSJC0,15323
BJFMSJC0,3328
RC7WACUX,14223
RC7WACUX,3358
2D2NDFA8,11094
2D2NDFA8,8699
AFD8NMRE,597
AFD8NMRE,4357
MEF47I96,5188
MEF47I96,8905
CV8T6R2Y,13918
CV8T6R2Y,2152
L62IBC3E,9412
L62IBC3E,8181
FQHFPLU1,14525
FQHFPLU1,7214
UPA832KC,107
UPA832KC,8837
O0MC9R83,6271
O0MC9R83,13216
VMI96C9Q,14716
VMI96C9Q,13179
ZZH5KRWX,1201
ZZH5KRWX,10455
GB9YZERC,9205
GB9YZERC,6480
YX461A1L,6238
YX461A1L,9344
49U2VHAC,9017
49U2VHAC,413
N3ABYOPT,6172
N3ABYOPT,7483
V30JV00J,462
V30JV00J,5824
9WHX2BCR,11299
9WHX2BCR,5122
5SH580ZS,10313
5SH580ZS,10810
30UP1IQM,8436
30UP1IQM,12751
D22NF32Y,3433
D22NF32Y,10952
N9OB3EMH,16230
N9OB3EMH,5000
7OLR90GT,4238
7OLR90GT,5163
K3IRFKBI,13600
K3IRFKBI,159
SEHRD3KY,7711
SEHRD3KY,1627
H6PY4W4Q,9161
H6PY4W4Q,4922
19Y0YM44,14541
19Y0YM44,12727
SH1O050N,5246
SH1O050N,769
TLGJL1L3,8841
TLGJL1L3,8698
BRM5V21S,6875
BRM5V21S,6157
992TA1TW,16145
992TA1TW,15785
ZCTDH5W0,10628
ZCTDH5W0,283
VW8PWE79,8959
VW8PWE79,12713
DAVIYBWD,6462
DAVIYBWD,11788
BYYN8VNU,6087
BYYN8VNU,9533
QL98M9JF,11530
QL98M9JF,14103
7I4E2HMK,7815
7I4E2HMK,11910
MDRQME42,931
MDRQME42,6460
2LLWAYBD,14633
2LLWAYBD,4268
MPYXK5U3,1463
MPYXK5U3,6598
GN91KMRG,1485
GN91KMRG,14003
IQGY8YDY,11765
IQGY8YDY,11302
O2K453OV,3877
O2K453OV,10837
GCXOVP5Q,6508
GCXOVP5Q,4110
JEZYNARR,6085
JEZYNARR,1786
7OXKR9SA,13840
7OXKR9SA,10264
GMEWG5AH,13288
GMEWG5AH,4000
XWZJO4YY,8597
XWZJO4YY,916
SKNW9XB7,2552
SKNW9XB7,13066
LE2RW9RA,5950
LE2RW9RA,11429
L7ZH6L5C,9433
L7ZH6L5C,5460
EIDN4QPA,3421
EIDN4QPA,5822
3DHBVWTG,9875
3DHBVWTG,14777
1BGHC4CQ,548
1BGHC4CQ,14865
VPNIPZGJ,8797
VPNIPZGJ,12958
1LL2C3TQ,6611
1LL2C3TQ,10544
GEMLNC55,5640
GEMLNC55,3460
BYVPAK56,546
BYVPAK56,14427
Q76W17HB,15142
Q76W17HB,362
8BBEAM1C,8233
8BBEAM1C,11838
G9Q4PAB2,9950
G9Q4PAB2,11853
SQA0ZA6M,9022
SQA0ZA6M,14217
XERBJGAT,11704
XERBJGAT,9813
FHTDWG6D,2523
FHTDWG6D,14161
IMNTWA6V,4934
IMNTWA6V,10652
GE3IXXIL,16065
GE3IXXIL,15277
J9HMCEEV,15411
J9HMCEEV,12172
CJ3D5EYF,8344
CJ3D5EYF,3849
N3J057KM,13743
N3J057KM,16118
M44FQ8N0,521
M44FQ8N0,3491
GWR8WKIZ,14191
GWR8WKIZ,5388
QZ9KG0VA,12374
QZ9KG0VA,7168
0VQO9PQR,1617
0VQO9PQR,14737
3V2M9UHW,4768
3V2M9UHW,9348
UUJ55BYB,2722
UUJ55BYB,6522
SHZRU947,13630
SHZRU947,14135
A42TDC38,1168
A42TDC38,14350
7141KX3Z,3007
7141KX3Z,9990
C59V754U,3274
C59V754U,2943
BF8PUE93,10425
BF8PUE93,10813
BNL61SUW,4385
BNL61SUW,5347
HMR40HM8,4074
HMR40HM8,10016
AVMWLJ69,5030
AVMWLJ69,14930
KQZ687NL,4367
KQZ687NL,1186
OQPRFF1J,10870
OQPRFF1J,12718
HPM67O21,15513
HPM67O21,12177
Q46BWVQ9,11183
Q46BWVQ9,15596
HN8RPY9R,10262
HN8RPY9R,8087
0CGANPZQ,14089
0CGANPZQ,4235
XGKDO63B,5352
XGKDO63B,14309
IT64I5P1,11578
IT64I5P1,10369
CN93TXMK,510
CN93TXMK,13620
776UQXI4,15292
776UQXI4,1085
XTQ08HZZ,984
XTQ08HZZ,914
2MN8F5T0,8524
2MN8F5T0,6965
GTLMPAAV,270
GTLMPAAV,4938
J0K2WX3K,9600
J0K2WX3K,12698
L328X2AJ,12725
L328X2AJ,38
MWL90FZC,15443
MWL90FZC,4719
ROVK25D4,11801
ROVK25D4,5604
98MFOJ64,3422
98MFOJ64,8337
F0BSX7YS,8290
F0BSX7YS,12569
V2YPE7DU,590
V2YPE7DU,9909
RAA7Z8GY,5695
RAA7Z8GY,11744
NO2672CZ,10969
NO2672CZ,4788
J3KIUOOO,19
J3KIUOOO,5694
JTM9KKE8,7463
JTM9KKE8,6200
7IMVTGZM,6370
7IMVTGZM,12313
NLVONVNC,9001
NLVONVNC,3426
2IUQHNKI,8821
2IUQHNKI,1867
IRBQQ41P,6013
IRBQQ41P,7148
UHLN9XP3,2209
UHLN9XP3,1751
12GWGMRG,15398
12GWGMRG,3159
5QUDBVMZ,9372
5QUDBVMZ,10275
DE60R7SL,632
DE60R7SL,5362
G5P5EOMR,7497
G5P5EOMR,9467
BQEY3YXR,12386
BQEY3YXR,3272
YERD8M4K,10017
YERD8M4K,4220
1P8J3NXI,13214
1P8J3NXI,10026
MJO1KEJX,151
MJO1KEJX,4825
EQ0UVC5X,1982
EQ0UVC5X,9247
6VKG2ESZ,1726
6VKG2ESZ,11786
VIO442X1,1168
VIO442X1,2537
93M3PUZI,6429
93M3PUZI,14714
8ZH7SZT2,9026
8ZH7SZT2,312
QH3LYQGW,4028
QH3LYQGW,6662
APZP1IT7,3439
APZP1IT7,5494
F8PZ8P8W,6375
F8PZ8P8W,10795
S40GTZYR,15045
S40GTZYR,5606
96XVT9H6,13945
96XVT9H6,9522
AE4PXC51,13240
AE4PXC51,5520
MRF507YL,3061
MRF507YL,14509
LK3BWKIR,16218
LK3BWKIR,6564
370ASSJO,8127
370ASSJO,7225
3DPT0YTZ,1685
3DPT0YTZ,3393
NX83WVLV,13928
NX83WVLV,8578
KFB45IYY,396
KFB45IYY,1118
4ACVNB2W,6989
4ACVNB2W,16208
TIBYHRE0,11446
TIBYHRE0,15912
Q6M22T0M,16167
Q6M22T0M,936
E2WIS8NF,12514
E2WIS8NF,10280
MYDXK2TX,876
MYDXK2TX,11694
G2VRGRLL,4459
G2VRGRLL,7562
0CUMZYYP,12342
0CUMZYYP,15814
VM60V0JZ,13093
VM60V0JZ,8564
DWEGVONH,14852
DWEGVONH,15234
NFYCFF89,13764
NFYCFF89,8271
UCWZSV1R,12189
UCWZSV1R,12265
3IRT1BIU,13003
3IRT1BIU,2840
4CPGNFLS,6128
4CPGNFLS,9687
63LVQLFA,2777
63LVQLFA,16274
1IPWLH23,10984
1IPWLH23,13835
ES0GR1E9,4460
ES0GR1E9,14034
RLD3KX4V,14763
RLD3KX4V,13374
UW2IIF6F,3931
UW2IIF6F,15957
LWIQ2KSD,14031
LWIQ2KSD,12096
N13HJI3R,3449
N13HJI3R,7517
4K6J6GTO,5214
4K6J6GTO,8157
LUZEPXUN,3401
LUZEPXUN,14403
K4G35VAO,7371
K4G35VAO,3329
HUEIDONA,9373
HUEIDONA,1411
6Z97PB5J,7079
6Z97PB5J,6732
SNS6PYY3,6207
SNS6PYY3,12329
SJT9SF7X,539
SJT9SF7X,5539
7JSDX2HW,2746
7JSDX2HW,14378
Z6FMCZQS,15941
Z6FMCZQS,7090
I63JF4HB,2467
I63JF4HB,7613
XSFOC2GH,4441
XSFOC2GH,2666
YDJHF4Q0,10367
YDJHF4Q0,13671
F1D0MXVB,5883
F1D0MXVB,6658
HR0DBUKC,10971
HR0DBUKC,1559
UKKPXJWE,2765
UKKPXJWE,2145
I4JPURCV,2413
I4JPURCV,307
RPG19BOP,7951
RPG19BOP,10373
W59ENPZO,3348
W59ENPZO,14326
UX9EXHKJ,13481
UX9EXHKJ,15052
S50Q2YLK,4276
S50Q2YLK,11951
LTANTLEM,7864
LTANTLEM,8275
FTTM5C8C,3500
FTTM5C8C,747
NNXRCF36,2637
NNXRCF36,4484
RQUIA7WR,1115
RQUIA7WR,8982
MBP8MRVM,5676
MBP8MRVM,15198
FDZJ3HI1,8644
FDZJ3HI1,16204
68CQL95B,14165
68CQL95B,12905
BJF037VS,10926
BJF037VS,298
DI5LNPCF,11252
DI5LNPCF,1614
HKZWC043,7168
HKZWC043,1125
GEGYMXQM,11604
GEGYMXQM,7257
SRLF1X94,13403
SRLF1X94,11826
BMDI9ZQZ,1329
BMDI9ZQZ,15274
ZOYE4BF8,12024
ZOYE4BF8,15707
MZ54O6DN,7402
MZ54O6DN,864
PBPPFZHK,14425
PBPPFZHK,2155
W0MNDCH0,3583
W0MNDCH0,8085
6U8QYC0G,497
6U8QYC0G,10010
0J7HFWKL,4380
0J7HFWKL,5055
Q32IJIWR,2669
Q32IJIWR,15627
VMRUB16L,9249
VMRUB16L,4410
JF8S63XZ,6088
JF8S63XZ,9474
XGCY9X95,15282
XGCY9X95,7631
TWQCMRXH,10701
TWQCMRXH,10250
0O3LFTMA,1841
0O3LFTMA,480
7U3Z2KR7,6954
7U3Z2KR7,8851
PAVHWXB7,8073
PAVHWXB7,13318
921GVKM0,8680
921GVKM0,7724
CVB7D28K,2447
CVB7D28K,16172
J7CJ472M,2594
J7CJ472M,14142
C7SLDMTU,6437
C7SLDMTU,830
8JTSN81W,13211
8JTSN81W,48
0P8BFQ8V,8306
0P8BFQ8V,4357
G1FY0VSQ,3122
G1FY0VSQ,2706
RJ7155XB,1772
RJ7155XB,2641
ZY0XR88H,10115
ZY0XR88H,16127
666WGTSK,11987
666WGTSK,11488
6HL0Q6SW,4043
6HL0Q6SW,1215
B7H1BBV3,4977
B7H1BBV3,6580
587RULWB,12981
587RULWB,7289
VG2R7CFN,5281
VG2R7CFN,6284
VX5508L0,6285
VX5508L0,14211
6JGG31SN,2842
6JGG31SN,1223
JXD7N4AA,979
JXD7N4AA,3711
1PG4TZFR,14645
1PG4TZFR,2242
BX9R3ZY3,9246
BX9R3ZY3,8214
DEBH064G,13130
DEBH064G,15703
RRVQ9EI4,3667
RRVQ9EI4,10950
AN9UORIF,13669
AN9UORIF,7509
BJYHKQV0,11112
BJYHKQV0,1710
U45R7CQR,3499
U45R7CQR,6856
P2FS4NDM,13167
P2FS4NDM,14074
IADS3XJN,14133
IADS3XJN,7152
DCINEW4R,14546
DCINEW4R,6957
HEW33J24,8612
HEW33J24,6291
Z9NFZSBQ,15156
Z9NFZSBQ,4761
8V97SYK0,4522
8V97SYK0,10753
HV1DCUL6,6832
HV1DCUL6,5884
LTTL3TYN,8496
LTTL3TYN,14380
E32WWH0O,11147
E32WWH0O,1207
J28GC9UD,8474
J28GC9UD,7700
DSWOEGH5,6705
DSWOEGH5,6983
ZZQ6Q7C8,11769
ZZQ6Q7C8,14507
X19X4MM9,9905
X19X4MM9,7506
FYAN6KJI,2871
FYAN6KJI,15750
0MG52OTB,12639
0MG52OTB,7368
Y7NPEXUS,7260
Y7NPEXUS,4805
OI5MIGUV,12079
OI5MIGUV,6883
XEGCXHUY,7914
XEGCXHUY,14256
Y51CZPIT,9781
Y51CZPIT,4363
RJB424QH,9846
RJB424QH,8398
Z3QGUQKW,5180
Z3QGUQKW,11589
6ULUXSC8,5084
6ULUXSC8,7039
6AGTS1IZ,5677
6AGTS1IZ,13424
WMVI78HQ,10806
WMVI78HQ,7197
46B7VRTT,6064
46B7VRTT,15493
I51KUFF6,13659
I51KUFF6,3121
BEPY35MN,11314
BEPY35MN,11469
HWX8FGS1,995
HWX8FGS1,12343
FINY9ZGP,12242
FINY9ZGP,7347
UMMHZTAM,2382
UMMHZTAM,1459
X6ZJRDZ1,7624
X6ZJRDZ1,15993
ZM7TS40R,6815
ZM7TS40R,6507
ZJRXNKW5,15381
ZJRXNKW5,12868
ERO2Y5QA,6386
ERO2Y5QA,4423
1PQIP6OB,8135
1PQIP6OB,16260
KQZZ1NAY,7254
KQZZ1NAY,14810
JPKBMOUM,10324
JPKBMOUM,2857
ENTR3HUD,3405
ENTR3HUD,8334
AOT87S30,12190
AOT87S30,14701
9Z5TJQL6,12469
9Z5TJQL6,8799
2WN8D3RJ,1018
2WN8D3RJ,11140
SNE0HV69,4507
SNE0HV69,9273
UJNPV0PT,13155
UJNPV0PT,326
D0YAZUCK,9334
D0YAZUCK,2915
5PSTCUA2,1174
5PSTCUA2,8603
BHIHTV6O,4102
BHIHTV6O,10230
RO3LL9AO,10576
RO3LL9AO,9391
K96ZBKP0,258
K96ZBKP0,10055
FRM06YVJ,11513
FRM06YVJ,10902
YITNUGZ4,9587
YITNUGZ4,16234
P2P17V7A,3793
P2P17V7A,702
8PR0ESZ0,16271
8PR0ESZ0,31
LE1MQBB3,998
LE1MQBB3,11206
21WK2AUA,8293
21WK2AUA,1036
JY4F3GIO,11916
JY4F3GIO,9261
DVDZHD8V,16076
DVDZHD8V,13067
79CBUB6L,1863
79CBUB6L,9042
VVYGV3XI,4034
VVYGV3XI,16231
YGH1BPBH,1819
YGH1BPBH,13684
5B1LNVSY,9461
5B1LNVSY,951
6RB2ML1R,3014
6RB2ML1R,11535
7822ZVWH,2654
7822ZVWH,8598
TECGF9UG,2285
TECGF9UG,13522
HQGNI9XD,4483
HQGNI9XD,10499
339QFHEL,9588
339QFHEL,14000
18N9WX3D,7167
18N9WX3D,11195
U9KENB72,714
U9KENB72,13782
FREVZZ95,16219
FREVZZ95,3016
Q3RX1UTP,5543
Q3RX1UTP,12186
J2O25S4Z,11512
J2O25S4Z,7903
YKN92Q44,11700
YKN92Q44,5464
4LEWP6LZ,15692
4LEWP6LZ,8046
0Z73T92V,8884
0Z73T92V,14651
CM4INWOB,8118
CM4INWOB,8725
LAPZBXGZ,15149
LAPZBXGZ,14862
V2M3UA9L,10370
V2M3UA9L,12948
ZLQ80DEA,15272
ZLQ80DEA,11453
65M8MOAT,2153
65M8MOAT,15881
MF2VW4CZ,15795
MF2VW4CZ,13127
GQTOZLUS,8289
GQTOZLUS,2342
9E0H1TH2,2274
9E0H1TH2,10749
2S5RC4ZY,14942
2S5RC4ZY,8475
FPUFUODZ,10238
FPUFUODZ,6893
TC0OHLMS,4435
TC0OHLMS,12061
V0ZQG9T2,13946
V0ZQG9T2,10398
O39QZU52,377
O39QZU52,11347
OFJVOEQ3,2469
OFJVOEQ3,3075
C3ZIY4AV,9821
C3ZIY4AV,10466
1EPIRUNU,3221
1EPIRUNU,5199
TRJF7LXW,315
TRJF7LXW,12026
59QYU7NY,7025
59QYU7NY,4218
EPBVLA37,447
EPBVLA37,11122
PPAZDUW4,4494
PPAZDUW4,3509
ST4ZY961,6741
ST4ZY961,9344
K0MAH2C3,4566
K0MAH2C3,3123
P6PZ06EN,15833
P6PZ06EN,8229
NKLGKMFS,6684
NKLGKMFS,5005
JADA59Z8,5059
JADA59Z8,928
P6PGPMLA,3027
P6PGPMLA,4909
CEL7XW8B,9732
CEL7XW8B,834
K60ZT7UH,13551
K60ZT7UH,4634
H1YQO7EP,13402
H1YQO7EP,1563
5P7XM1Z8,4229
5P7XM1Z8,13410
JW54AWGT,12929
JW54AWGT,6325
1K2WZB4Q,7851
1K2WZB4Q,14636
FJ3YIHF0,6021
FJ3YIHF0,5938
V7XYGW1V,10160
V7XYGW1V,11881
567WZ6RE,5775
567WZ6RE,5043
WZ51HFCM,10873
WZ51HFCM,6614
YKF63XOZ,1067
YKF63XOZ,7737
GJFVIBEG,2815
GJFVIBEG,10833
9UXPMFPA,12021
9UXPMFPA,7156
PAF9WHO6,1068
PAF9WHO6,11949
L5IEUQAP,8525
L5IEUQAP,13774
CMD7X9CE,14215
CMD7X9CE,1682
T5UYAF07,6515
T5UYAF07,1148
LK21I0YJ,6658
LK21I0YJ,9949
TYDI68HK,750
TYDI68HK,9097
VGHOAFR6,14095
VGHOAFR6,13582
U4ISPENM,10228
U4ISPENM,7503
FK9IW4D6,8068
FK9IW4D6,14660
KW3Q1MZ3,6603
KW3Q1MZ3,12116
WHHRPE2G,12709
WHHRPE2G,4023
RDHZPDM0,14026
RDHZPDM0,8310
LMBCNT4I,3807
LMBCNT4I,2817
W87JKLV8,7794
W87JKLV8,5705
U2J8IGYF,1682
U2J8IGYF,4162
O591EZFF,5469
O591EZFF,6479
V8XRM5KP,11222
V8XRM5KP,3556
IJXO4S5S,12346
IJXO4S5S,10520
XQ6HW6W9,7589
XQ6HW6W9,9857
4TWE0MGP,14639
4TWE0MGP,8991
IETA6FYI,14298
IETA6FYI,13042
P1GLEQZL,7972
P1GLEQZL,503
UPEUAJLY,16285
UPEUAJLY,6082
8BBJBLCV,7827
8BBJBLCV,5117
I8JUCHH9,14935
I8JUCHH9,15084
UBMZJYNM,5884
UBMZJYNM,7694
WL7HWDZA,5112
WL7HWDZA,7527
9XHCM1VA,106
9XHCM1VA,1566
ZWAJDLHU,13436
ZWAJDLHU,5150
A8WYHS6R,1475
A8WYHS6R,3774
1TZ8DIF3,7352
1TZ8DIF3,3124
7DFCOKC9,8219
7DFCOKC9,11738
00NOXPWD,10645
00NOXPWD,3680
72MFK8DG,4006
72MFK8DG,15466
MZR3ODWU,10731
MZR3ODWU,7580
OO5LQHKX,15768
OO5LQHKX,4077
SMM9KF3G,5013
SMM9KF3G,3339
BO6ETXU7,10472
BO6ETXU7,13794
EOTF0LRX,1285
EOTF0LRX,4424
VKWFNZGC,7710
VKWFNZGC,1964
BAV5L82X,1018
BAV5L82X,10928
XROXOJC7,7563
XROXOJC7,7670
49Y92NSP,3127
49Y92NSP,11134
NV4HZXQG,4853
NV4HZXQG,244
8O4XSFSU,866
8O4XSFSU,13936
B6DLGLGS,11887
B6DLGLGS,9327
F8BKE9SO,13637
F8BKE9SO,3209
7UWEYZSS,9674
7UWEYZSS,5222
10U56ZAM,2085
10U56ZAM,6572
U9KBSR9P,2571
U9KBSR9P,13790
4TYT613R,15343
4TYT613R,2578
V0I17BQS,13816
V0I17BQS,14179
XZLHOBCL,11652
XZLHOBCL,3674
VTJXTTZI,3188
VTJXTTZI,3479
28JCZMR2,4507
28JCZMR2,21
6AZGC377,11633
6AZGC377,3516
AXZ1ZH4H,16007
AXZ1ZH4H,4874
TJUI9FVK,1248
TJUI9FVK,10602
0M97TARB,4527
0M97TARB,2347
CTKMEKQI,540
CTKMEKQI,3779
VQ40IJMP,11534
VQ40IJMP,10179
A56IPWIF,14122
A56IPWIF,5110
9DGDR17B,6147
9DGDR17B,16233
1F5W43BH,15188
1F5W43BH,7739
LHTPLPA1,3175
LHTPLPA1,11596
73N2DFMG,7130
73N2DFMG,5867
KZPAMIBB,2422
KZPAMIBB,5900
REHDT4QQ,12589
REHDT4QQ,15960
AXKC96IS,10413
AXKC96IS,7055
7FMLKWQH,8195
7FMLKWQH,14762
3T1F3D5V,1009
3T1F3D5V,8206
VS0B4IUL,4845
VS0B4IUL,13720
V65PCVRC,4562
V65PCVRC,476
QOO6LJWJ,14471
QOO6LJWJ,10430
7CG2A332,9946
7CG2A332,14818
NRQ6XLMH,8258
NRQ6XLMH,8389
A3BJ9PI6,11587
A3BJ9PI6,10375
HUJJ8TES,10987
HUJJ8TES,5129
N431SZMR,665
N431SZMR,4832
D9F4TY64,6226
D9F4TY64,15111
6TBEVMGX,10931
6TBEVMGX,16090
9WZUF9YX,2061
9WZUF9YX,9615
0IBS5LJI,4082
0IBS5LJI,12047
R3OG5JBO,7063
R3OG5JBO,11618
CFV8NQLN,9861
CFV8NQLN,11236
I4IP3XVW,9309
I4IP3XVW,6214
QQNJLL2L,6855
QQNJLL2L,3789
90DIWSIE,2449
90DIWSIE,11868
GZFWAQ9J,15059
GZFWAQ9J,9730
6214JAF3,4332
6214JAF3,3104
VIAIHS5P,10792
VIAIHS5P,10869
PYEVLK6E,8344
PYEVLK6E,3869
YAYVST64,4900
YAYVST64,16228
V1FMXZ19,961
V1FMXZ19,4250
4C051BR2,4735
4C051BR2,13352
59CSBT2B,4843
59CSBT2B,4061
D1TO90YL,1789
D1TO90YL,10906
VN45H5CG,9934
VN45H5CG,930
UFQPVSMO,6887
UFQPVSMO,13709
VAIMHXF0,14623
VAIMHXF0,4692
EALG2NJF,14784
EALG2NJF,15487
Y7VNQ3FV,1491
Y7VNQ3FV,8803
QCK6CCF1,14047
QCK6CCF1,4097
9EGZDPFS,2174
9EGZDPFS,7145
2ZX9ZHG4,1609
2ZX9ZHG4,3294
3KBNZ8MH,1501
3KBNZ8MH,6558
O9GTADB0,6883
O9GTADB0,456
FJE3EFUN,11174
FJE3EFUN,16029
K00II1CO,8600
K00II1CO,10584
IASPJYGY,3615
IASPJYGY,415
1F2QCI9F,186
1F2QCI9F,5088
A0MWOEBH,432
A0MWOEBH,16188
Q1O8D8L6,5491
Q1O8D8L6,2287
Y9QHCTQZ,10608
Y9QHCTQZ,15754
FFUXV6JQ,5993
FFUXV6JQ,13083
5777S6KA,12813
5777S6KA,4325
BYIT81FZ,6944
BYIT81FZ,12334
1SRE44DH,14938
1SRE44DH,14934
HCN0KUQ2,13599
HCN0KUQ2,10170
1CNRF436,11580
1CNRF436,3878
W9U136MY,14225
W9U136MY,14325
RC8DF6YN,9216
RC8DF6YN,14522
AFH7CORF,6178
AFH7CORF,826
VVCWYM60,2229
VVCWYM60,2981
HKAVZRV7,13893
HKAVZRV7,11034
QEC7DVI7,7534
QEC7DVI7,2410
19QTATEU,1546
19QTATEU,3626
E2GKELDO,520
E2GKELDO,7381
TFDGHPIG,9779
TFDGHPIG,8601
E1SXD8DA,10580
E1SXD8DA,207
7HM7AXH7,15673
7HM7AXH7,9335
5O873AH3,3604
5O873AH3,11650
50ZZ83WH,15835
50ZZ83WH,12796
M4TKGDC3,12414
M4TKGDC3,1185
WIEA08CJ,970
WIEA08CJ,9246
4J7NSYY7,12932
4J7NSYY7,13808
GTQIBNYF,13612
GTQIBNYF,1828
H9EPWDTD,5208
H9EPWDTD,1912
J1AF41TV,4675
J1AF41TV,6520
H6EM2P7M,3478
H6EM2P7M,9019
TDWR3Q3X,11013
TDWR3Q3X,4749
2S79YAZT,2920
2S79YAZT,695
Y5MZ5ZRR,14485
Y5MZ5ZRR,8458
UTQFKYIM,4307
UTQFKYIM,7661
JJDACVIX,9084
JJDACVIX,11029
8MN31OIO,13111
8MN31OIO,14236
W4AUA5LP,13246
W4AUA5LP,11009
E4HG98T6,1700
E4HG98T6,4040
B025J85I,11135
B025J85I,3768
FH6RRL4P,5464
FH6RRL4P,7801
H9UNSDR9,12663
H9UNSDR9,7377
V6Y2OGZI,14872
V6Y2OGZI,8429
UVSID277,11287
